x,y,tile_cbf_hz,tile_peak_amp,tile_var,tile_zcr,tile_cbp_sine_score,tile_cbp_amp,video,label,fps,class
192,128,26.268656716417908,45.57984452805504,1.2414391665452194,0.75,0.2863112013810953,1.1141988900305095,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,128,26.268656716417908,43.43643271917497,1.233680671962503,0.705,0.2745699378882674,1.1107117861815021,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,128,26.268656716417908,43.00156292849038,1.3734855961412658,0.68,0.2575393906532872,1.171958018079686,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,128,26.268656716417908,43.65050462805831,1.2643160572831476,0.735,0.27236426396246793,1.1244180971876732,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,128,26.268656716417908,44.37572221339371,1.2598364304403051,0.7,0.27733874867380626,1.122424353994649,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,128,26.268656716417908,43.990521237230226,1.2435017662348353,0.74,0.27644435548586027,1.115124103512625,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
384,128,26.268656716417908,41.87515857137959,1.1228454919597255,0.715,0.27699570627334535,1.0596440402133753,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
416,128,26.268656716417908,44.742541484104585,1.220609450148466,0.73,0.28421885609306,1.10481195239211,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
448,128,26.268656716417908,42.08134475678525,1.197909575305487,0.75,0.269942293212412,1.094490555146771,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
480,128,26.268656716417908,43.29902697166882,1.2838677434353278,0.755,0.26790296006764935,1.1330788778524326,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
0,160,26.268656716417908,48.41995889243239,1.5246314630370887,0.745,0.27414325253737926,1.234759678252043,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
32,160,26.268656716417908,48.216113868890126,1.5708358658309387,0.695,0.2695465870228105,1.2533299110094431,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
64,160,26.268656716417908,47.83946016745499,1.4575711949047165,0.725,0.27728899917302363,1.2072991323216946,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
96,160,26.268656716417908,45.19595890392089,1.5105268798324643,0.705,0.2577785782799907,1.2290349384099966,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
128,160,26.268656716417908,46.293368396485064,1.5070251837388056,0.695,0.2635704802339354,1.2276095404235035,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
160,160,26.268656716417908,47.20126086585166,1.5081976700323068,0.715,0.26895943836725555,1.2280869961172567,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
192,160,26.268656716417908,47.8370236106678,1.4555612327222478,0.745,0.27738991859698353,1.20646642420013,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,160,26.268656716417908,45.35937111240463,1.4236509180926058,0.735,0.26663608190541116,1.193168436597535,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,160,26.268656716417908,45.42307685629385,1.431445563379164,0.715,0.2662977636436211,1.1964303420505367,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,160,26.268656716417908,44.70329066531075,1.4937278422195508,0.705,0.2561862327888221,1.222181591343754,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,160,26.268656716417908,46.13620200655978,1.4775619189628952,0.745,0.26599403346988365,1.2155500479054309,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,160,26.268656716417908,48.431512847597965,1.4336428193034239,0.74,0.2834115422037973,1.1973482447907224,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
384,160,26.268656716417908,45.50412785020888,1.4016732821710665,0.72,0.26934696879772485,1.1839228362402114,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
416,160,26.268656716417908,46.903370078186086,1.4187780554353844,0.745,0.2757531752395566,1.191124701882798,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
448,160,26.268656716417908,47.593196550210216,1.5849314729698172,0.755,0.26509813582182434,1.258940615346815,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
480,160,26.268656716417908,48.05636568428525,1.606950331681603,0.755,0.26541119488574005,1.2676554467526273,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
0,192,26.268656716417908,40.07345862741094,0.9422716660656525,0.725,0.28938257659428984,0.9707067868649382,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
32,192,26.268656716417908,39.14750730377113,0.9067463045929576,0.705,0.28871995481348167,0.9522322744965944,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
64,192,26.268656716417908,41.688202572841334,0.9374092661333574,0.735,0.3017587987916238,0.9681989806508564,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
96,192,26.268656716417908,39.19442715453691,0.9484072093569826,0.695,0.281723888097266,0.9738620073485682,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
128,192,26.268656716417908,35.49049155205097,0.8185728755349791,0.74,0.275981028671751,0.9047501729952745,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
160,192,26.268656716417908,39.53941790767583,0.9250647571729214,0.715,0.2888844849099737,0.9618028681455059,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
192,192,26.268656716417908,39.082835177926356,0.8905681483375829,0.735,0.29089194485175135,0.9436991831815809,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,192,26.268656716417908,41.0416890675779,0.9747242166695954,0.665,0.29208065656664456,0.9872812247123893,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,192,11.641791044776118,42.82443479525675,1.0474451421755908,0.675,0.29125162608142485,1.0234476743710892,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,192,26.268656716417908,39.19111295150218,0.9147558605893992,0.665,0.28770582185611443,0.9564287012576521,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,192,26.268656716417908,37.30474992211742,0.8927605168200352,0.715,0.2771139677319697,0.9448600514467924,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,192,26.268656716417908,38.35158886470115,0.9299001700643679,0.69,0.27917128081521414,0.9643133152997359,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
384,192,26.268656716417908,37.2172937583146,0.877707635883459,0.705,0.2785590910173895,0.9368605210400633,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
416,192,26.268656716417908,37.283800612997766,0.8008016817692641,0.745,0.29237794128824723,0.8948752325152731,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
448,192,26.268656716417908,36.72465400896134,0.7829067787925674,0.735,0.29155140182445866,0.8848201957418057,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
480,192,26.268656716417908,38.98092778595137,0.9003740381783613,0.715,0.2884035788000916,0.9488804130017445,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
0,224,26.268656716417908,38.617351476599175,0.8882597156053796,0.73,0.28796175951792125,0.942475312995189,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
32,224,26.268656716417908,38.763610997838875,0.8585154618086724,0.76,0.29332208105911356,0.9265610944825347,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
64,224,26.268656716417908,37.839911688029495,0.883626422685643,0.74,0.28252826934796105,0.940014054514954,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
96,224,11.641791044776118,74.28950167909605,1.1983512797670468,0.55,0.4627012386977408,1.0946923219640516,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
128,224,26.268656716417908,37.05897784509597,0.8377048217078621,0.73,0.2844627514182561,0.9152621600983306,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
160,224,26.268656716417908,37.584498792214944,0.9551625516767078,0.695,0.2695557302786152,0.9773241794188394,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
192,224,26.268656716417908,35.25016148383826,0.8727985573212942,0.75,0.2641043632031522,0.9342368850143384,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,224,26.268656716417908,35.833581337676726,0.7627618617891953,0.73,0.28744028220511825,0.873362388581736,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,224,26.268656716417908,36.532006431400596,0.8463132773036639,0.685,0.27877882142331906,0.9199528668924641,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,224,26.268656716417908,37.671467105114,0.9603920231299834,0.7,0.2698021553412803,0.979995930159908,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,224,26.268656716417908,37.950195876678585,0.9617110445767459,0.67,0.27094584190828463,0.9806686721705481,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,224,26.268656716417908,38.995870983007414,0.8988618402757728,0.715,0.28816374918366805,0.9480832454356383,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
384,224,26.268656716417908,35.80569212538992,0.8517924117921322,0.72,0.27181829379988,0.9229260055888187,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
416,224,26.268656716417908,36.39900591289993,0.8152907192992949,0.76,0.2822008816401726,0.9029345044350088,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
448,224,26.268656716417908,37.201214353699434,0.8286959619356489,0.755,0.2868842171541176,0.9103273927195912,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
480,224,26.268656716417908,37.67121512854775,0.9430136623560037,0.735,0.270388214533758,0.9710889054849734,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
0,256,26.268656716417908,36.18089563418581,0.8720912821583132,0.665,0.27143094567908366,0.933858277341007,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
32,256,26.268656716417908,33.63746687627454,0.7629525453281614,0.71,0.2686800420271244,0.8734715480931027,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
64,256,26.268656716417908,36.04119443118067,0.7126226738199848,0.75,0.2982655145732652,0.8441698133787922,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
96,256,11.641791044776118,80.71756899935146,1.3180620071406037,0.56,-0.39611550690289676,1.148068816378445,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
128,256,11.641791044776118,38.20575480713389,0.8676889075037418,0.67,-0.2549938179969313,0.931498205851059,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
160,256,26.268656716417908,34.10646073055186,0.75482024986586,0.72,0.2730206666427372,0.8688039191128571,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
192,256,26.268656716417908,36.26457561487324,0.715531849317484,0.725,0.2989567248958603,0.845891156897555,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,256,26.268656716417908,35.96497559705802,0.6558670304067687,0.745,0.3088075739560987,0.8098561788408907,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,256,26.268656716417908,32.69281322882555,0.7225563486070798,0.71,0.2688545601475266,0.8500331455932056,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,256,11.641791044776118,35.42357367166304,0.8053849927890412,0.655,0.25307335777507406,0.8974324446937726,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,256,26.268656716417908,34.21563986015852,0.6905616467369825,0.735,0.2881209389697767,0.8310003891316673,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,256,26.268656716417908,34.38562301094121,0.6903330488694382,0.77,0.29003092900918914,0.8308628339680614,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
384,256,26.268656716417908,34.13494564165078,0.6747140666664067,0.745,0.2873041935121827,0.8214098043403224,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
416,256,26.268656716417908,32.88796546974794,0.6308148472493467,0.735,0.29025718449363586,0.794238532966858,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
448,256,26.268656716417908,33.12064791273586,0.6380696607232158,0.73,0.2886944789817245,0.7987926268583203,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
480,256,26.268656716417908,37.36334646950617,0.7100595678764499,0.75,0.3068559645791158,0.8426503236078711,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
0,288,26.268656716417908,33.424540935168764,0.6727559527458501,0.635,0.2859280892733297,0.8202170156402817,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
32,288,26.268656716417908,33.81999831009848,0.6136204042470808,0.705,0.3011456338455918,0.783339265099791,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
64,288,26.268656716417908,34.66581517273578,0.6089079533384252,0.68,0.3111503236290141,0.7803255431795278,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
96,288,26.268656716417908,34.57010202417993,0.6685308697699213,0.675,0.2958395521774657,0.817637370580578,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
128,288,26.268656716417908,32.61301171597304,0.5634519308033853,0.73,0.30323409378538047,0.7506343522670578,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
160,288,26.268656716417908,34.52097864756919,0.6385767562489779,0.64,0.30242900615557905,0.7991099775681555,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
192,288,26.268656716417908,31.425680795476023,0.6354445228941036,0.665,0.2767651744281735,0.7971477421997152,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,288,26.268656716417908,34.6507799878761,0.6438130081966199,0.69,0.30139122326987877,0.8023795910892922,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,288,26.268656716417908,33.02680033283788,0.5756030475714008,0.725,0.3050040737494949,0.7586850779944211,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,288,26.268656716417908,34.638286769133245,0.6140349036366389,0.75,0.3090463679771863,0.7836037925103725,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,288,26.268656716417908,33.60690014995652,0.6047901668682244,0.75,0.301138398401137,0.7776825617616897,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,288,26.268656716417908,29.867536161051618,0.515989739228592,0.75,0.29186470939053005,0.7183242577197237,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
384,288,26.268656716417908,30.778139263850797,0.5237310825429328,0.75,0.29761203174814427,0.7236926713342707,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
416,288,26.268656716417908,32.865885858312694,0.5683695750955566,0.71,0.30403017443682195,0.7539028950040958,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
448,288,26.268656716417908,30.92854701815501,0.5561424233342425,0.73,0.28856752233428407,0.7457495714609848,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
480,288,26.268656716417908,34.0418177245123,0.6373405719859699,0.675,0.2989054790370731,0.7983361271957884,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
0,320,26.268656716417908,30.696289726225526,0.5133141427498759,0.695,0.2957594763557519,0.7164594494804823,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
32,320,26.268656716417908,33.047907762549706,0.5169353108153821,0.725,0.3204562727066278,0.7189821352546822,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
64,320,29.55223880597015,29.412407809720644,0.5288120512442137,0.705,0.03761776455202165,0.7271946446751473,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
96,320,26.268656716417908,29.707854799294843,0.5169203480975535,0.725,0.2852039016110482,0.7189717296928674,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
128,320,26.268656716417908,31.50833610661687,0.5559496926490273,0.66,0.29345353073892916,0.7456203408230138,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
160,320,11.641791044776118,35.94103947881349,0.5816883808088331,0.62,0.26403556960267494,0.7626849813709675,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
192,320,26.268656716417908,30.270368614221358,0.5415056981247305,0.685,0.2865179579612064,0.7358707074783793,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,320,26.268656716417908,30.353762630254916,0.5384717029338714,0.675,0.28923994535708586,0.7338063115931011,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,320,26.268656716417908,31.24936852068029,0.5296146485209053,0.715,0.2993673887912084,0.7277462803208996,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,320,29.55223880597015,31.79487583511131,0.5334591701457652,0.765,0.02836544316435989,0.7303828928348234,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,320,26.268656716417908,32.92759050119238,0.5880086059574944,0.735,0.3001215986491531,0.7668171920069962,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,320,26.268656716417908,29.918192187410515,0.49364050020379296,0.725,0.2991464262924062,0.702595545249038,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
384,320,26.268656716417908,31.622917170819704,0.5349917601299653,0.74,0.3009576266625741,0.7314313092355053,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
416,320,26.268656716417908,33.634386235386806,0.5942543428491877,0.74,0.305096022473177,0.7708789417601104,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
448,320,29.55223880597015,29.767504058353857,0.5143550111505711,0.73,0.029077883230603806,0.7171854789038684,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
480,320,26.268656716417908,33.9359994109803,0.6221486445392547,0.71,0.2987998922889294,0.7887639979989292,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
0,352,11.641791044776118,45.50318220053636,0.6281923617246348,0.57,-0.3847843305329299,0.7925858702529555,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
32,352,29.55223880597015,23.56675360515664,0.42654783048130845,0.7,0.016917358701798266,0.653106293402007,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
64,352,26.268656716417908,25.384278658490043,0.4018695065724387,0.75,0.27579905333240046,0.633931783847788,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
96,352,29.55223880597015,23.730879851975587,0.39541738122240944,0.72,0.028072173849867463,0.6288222175006298,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
128,352,23.88059701492537,22.715906745531957,0.40436806275400444,0.695,0.11975633286804632,0.6358994124498029,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
160,352,29.55223880597015,23.312985776585627,0.371764904081163,0.75,0.021811224739041093,0.6097252693477309,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
192,352,11.641791044776118,28.658224748543333,0.4113970935315811,0.625,0.2785248964309431,0.6414024427234286,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,352,23.88059701492537,25.422194971516085,0.3977738142235144,0.76,0.10853995359995025,0.6306931220677092,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,352,23.88059701492537,23.753195935549254,0.37075349638039845,0.74,0.13733957059794766,0.6088953082266265,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,352,23.88059701492537,26.20379719176192,0.4585444619269703,0.73,0.14004292446619504,0.677159111233815,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,352,23.88059701492537,25.88163839587659,0.387331554306712,0.725,0.13161097797063728,0.6223596663559682,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,352,23.88059701492537,25.263357629288105,0.3988655493216038,0.75,0.14386137572356233,0.6315580332175371,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
384,352,23.88059701492537,22.540221041295606,0.3467716567428538,0.72,0.1259556252103729,0.5888732093947336,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
416,352,23.88059701492537,24.987224326733163,0.4163992122259954,0.745,0.13577490280252855,0.6452900217932983,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
448,352,29.55223880597015,23.321774734111823,0.38007574325966925,0.75,0.006029509420482782,0.616502833131908,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
480,352,23.88059701492537,24.11147519731473,0.36778065588599296,0.745,0.13133461834861423,0.6064492195443844,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
0,384,11.641791044776118,61.97613010856185,0.7041923974553256,0.54,0.49274185556322986,0.8391617230637523,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
32,384,26.268656716417908,28.713201258654802,0.3849118977460323,0.725,0.32112489207597517,0.6204126834180876,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
64,384,26.268656716417908,27.123510690405567,0.3650681204502808,0.745,0.3126064170017404,0.6042086729353368,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
96,384,26.268656716417908,24.774637869148755,0.35922788212804474,0.72,0.28629033190466524,0.5993562230660867,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
128,384,26.268656716417908,25.487218423007935,0.3982190906035243,0.67,0.281778867930933,0.6310460289103516,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
160,384,26.268656716417908,25.64077382415104,0.3373735670626735,0.73,0.3059838714869654,0.5808386755913155,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
192,384,26.268656716417908,23.29068451525815,0.3245729160091194,0.72,0.2869453858153586,0.5697130119710444,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,384,26.268656716417908,26.015984275663314,0.3655719865319984,0.725,0.3005911919034559,0.6046254927903705,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,384,26.268656716417908,25.15879657141017,0.32102721686374225,0.75,0.3079896056103163,0.5665926374951781,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,384,26.268656716417908,24.152636101919743,0.32059344403438206,0.71,0.29463252602992845,0.5662097173613166,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,384,26.268656716417908,27.67442111338069,0.4198457507389412,0.735,0.29726889670721934,0.6479550530236964,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,384,26.268656716417908,27.624755235602418,0.42284517742968075,0.715,0.2961506632323076,0.6502654668900085,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
384,384,26.268656716417908,23.65023254587818,0.32324347562503103,0.745,0.2900921129142691,0.5685450515350837,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
416,384,26.268656716417908,24.971055480799325,0.3591446727918909,0.705,0.29207074483472006,0.5992868034521458,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
448,384,26.268656716417908,25.06922534174824,0.35766006181951293,0.73,0.29427347569337525,0.5980468725940409,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
480,384,26.268656716417908,24.329325266509848,0.3237335428172101,0.695,0.29834718071399846,0.5689758719112877,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
0,416,11.641791044776118,46.795926848732606,0.5351153385712163,0.415,0.38288708823249173,0.7315157814915658,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
32,416,29.55223880597015,26.82163453279201,0.3711669594203669,0.72,0.029707668458451915,0.6092347326116322,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
64,416,11.641791044776118,36.15228578463517,0.5010730200978945,0.605,0.3405017183233481,0.7078651143388085,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
96,416,29.55223880597015,25.422877413183823,0.3756608544140773,0.7,0.02618620703525742,0.6129117835497024,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
128,416,29.55223880597015,26.769802342807083,0.448105447610172,0.66,0.032452113647215335,0.669406787842917,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
160,416,29.55223880597015,25.84522747758027,0.35593635500254234,0.715,0.013469963041889084,0.5966040185940272,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
192,416,29.55223880597015,25.230210264957673,0.34647990930183503,0.71,0.02785161382630123,0.5886254405832584,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,416,26.268656716417908,24.420471212867245,0.3470376504933722,0.74,0.2853911948044504,0.5890990158652213,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,416,29.55223880597015,25.27139922776032,0.341690506958081,0.71,0.02907142036296803,0.5845429898288756,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,416,29.55223880597015,24.7157622985411,0.3320205283856499,0.715,0.028439948737576857,0.5762122251268623,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,416,26.268656716417908,26.988417898440517,0.38764004628350707,0.695,0.3021850544561649,0.6226074576195719,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,416,26.268656716417908,29.268469176614555,0.4609483742911374,0.72,0.2982708543589773,0.6789317891299077,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
384,416,29.55223880597015,28.16141432114984,0.44182789042729465,0.715,0.03388545289910638,0.6647013543143226,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
416,416,26.268656716417908,28.87971789636249,0.4323570314001167,0.71,0.30527220600877797,0.6575386159003263,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
448,416,26.268656716417908,27.979251500642796,0.41102041986561605,0.7,0.30276128316395834,0.6411087426214184,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
480,416,26.268656716417908,27.90896189849905,0.3761865713193572,0.705,0.3168942632362824,0.6133405019394669,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
0,448,11.641791044776118,88.73986936003583,1.1283999375188922,0.455,-0.3973312901402429,1.0622617085816903,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
32,448,11.641791044776118,39.95403056057084,0.48998420242536517,0.58,0.3703177528464005,0.6999887159271677,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
64,448,26.268656716417908,28.737727107799884,0.3815762985920004,0.705,0.3248212927780341,0.6177186241259044,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
96,448,26.268656716417908,24.901803887465245,0.348523541408804,0.685,0.29285875851649085,0.5903588242829982,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
128,448,11.641791044776118,46.66369413624381,0.5502517381323376,0.575,0.42891242298441695,0.7417895511075481,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
160,448,26.268656716417908,26.761897227031444,0.3534073797379335,0.72,0.31411970930611316,0.5944807648174443,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
192,448,26.268656716417908,25.03786780106863,0.3440547659121118,0.72,0.2969025935092885,0.5865618176391231,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
224,448,26.268656716417908,25.914752104068324,0.3382615856246108,0.705,0.312504540814192,0.5816026011157539,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
256,448,26.268656716417908,25.999795090522174,0.32551715407227844,0.74,0.3172855459153596,0.5705411063825975,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
288,448,26.268656716417908,25.601084548511764,0.330586189438526,0.74,0.31050720299034545,0.5749662506952264,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
320,448,26.268656716417908,25.547442452896224,0.3240841433033303,0.74,0.31196451777530804,0.5692838863900245,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
352,448,26.268656716417908,29.085213606089525,0.38757956233300006,0.73,0.32643185500160865,0.6225588826231621,inline-supplementary-material-5.avi,PCD_CCDC151,60.0,PCD
